timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Municipality,Mohokare,Other,149,0.7,,,,,Free State,Xhariep,Mohokare,DsHighestLevelEducations
Census 2022,Municipality,City of Johannesburg,No Schooling,111610,3.5,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsHighestLevelEducations
Census 2022,Municipality,City of Johannesburg,Some Primary,125839,4.0,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsHighestLevelEducations
Census 2022,Municipality,City of Johannesburg,Completed Primary,83027,2.6,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsHighestLevelEducations
Census 2022,Municipality,City of Johannesburg,Some Secondary,952546,30.2,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsHighestLevelEducations
Census 2022,Municipality,City of Johannesburg,Grade 12/Std10,1377381,43.6,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsHighestLevelEducations
Census 2022,Municipality,City of Johannesburg,Higher Education,474100,15.0,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsHighestLevelEducations
Census 2022,Municipality,City of Johannesburg,Other,31488,1.0,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsHighestLevelEducations
Census 2022,Municipality,City of Tshwane,No Schooling,103229,3.9,,,,,Gauteng,City of Tshwane,City of Tshwane,DsHighestLevelEducations
Census 2022,Municipality,City of Tshwane,Some Primary,100153,3.8,,,,,Gauteng,City of Tshwane,City of Tshwane,DsHighestLevelEducations
Census 2022,Municipality,City of Tshwane,Completed Primary,55934,2.1,,,,,Gauteng,City of Tshwane,City of Tshwane,DsHighestLevelEducations
Census 2022,Municipality,City of Tshwane,Some Secondary,672822,25.6,,,,,Gauteng,City of Tshwane,City of Tshwane,DsHighestLevelEducations
Census 2022,Municipality,City of Tshwane,Grade 12/Std10,1086866,41.4,,,,,Gauteng,City of Tshwane,City of Tshwane,DsHighestLevelEducations
Census 2022,Municipality,City of Tshwane,Higher Education,584667,22.2,,,,,Gauteng,City of Tshwane,City of Tshwane,DsHighestLevelEducations
Census 2022,Municipality,City of Tshwane,Other,24519,0.9,,,,,Gauteng,City of Tshwane,City of Tshwane,DsHighestLevelEducations
Census 2022,Municipality,Ekurhuleni,No Schooling,112804,4.2,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsHighestLevelEducations
Census 2022,Municipality,Ekurhuleni,Some Primary,115711,4.3,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsHighestLevelEducations
Census 2022,Municipality,Ekurhuleni,Completed Primary,62968,2.3,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsHighestLevelEducations
Census 2022,Municipality,Ekurhuleni,Some Secondary,798133,29.6,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsHighestLevelEducations
Census 2022,Municipality,Ekurhuleni,Grade 12/Std10,1209586,44.8,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsHighestLevelEducations
Census 2022,Municipality,Ekurhuleni,Higher Education,374484,13.9,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsHighestLevelEducations
Census 2022,Municipality,Ekurhuleni,Other,24862,0.9,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsHighestLevelEducations
Census 2022,Municipality,Emfuleni,No Schooling,23409,3.8,,,,,Gauteng,Sedibeng,Emfuleni,DsHighestLevelEducations
Census 2022,Municipality,Emfuleni,Some Primary,33908,5.6,,,,,Gauteng,Sedibeng,Emfuleni,DsHighestLevelEducations
Census 2022,Municipality,Emfuleni,Completed Primary,15976,2.6,,,,,Gauteng,Sedibeng,Emfuleni,DsHighestLevelEducations
Census 2022,Municipality,Emfuleni,Some Secondary,199619,32.8,,,,,Gauteng,Sedibeng,Emfuleni,DsHighestLevelEducations
Census 2022,Municipality,Emfuleni,Grade 12/Std10,253116,41.6,,,,,Gauteng,Sedibeng,Emfuleni,DsHighestLevelEducations
Census 2022,Municipality,Emfuleni,Higher Education,78188,12.8,,,,,Gauteng,Sedibeng,Emfuleni,DsHighestLevelEducations
Census 2022,Municipality,Emfuleni,Other,4614,0.8,,,,,Gauteng,Sedibeng,Emfuleni,DsHighestLevelEducations
Census 2022,Municipality,Lesedi,No Schooling,4024,4.7,,,,,Gauteng,Sedibeng,Lesedi,DsHighestLevelEducations
Census 2022,Municipality,Lesedi,Some Primary,6419,7.5,,,,,Gauteng,Sedibeng,Lesedi,DsHighestLevelEducations
Census 2022,Municipality,Lesedi,Completed Primary,2590,3.0,,,,,Gauteng,Sedibeng,Lesedi,DsHighestLevelEducations
Census 2022,Municipality,Lesedi,Some Secondary,29450,34.6,,,,,Gauteng,Sedibeng,Lesedi,DsHighestLevelEducations
Census 2022,Municipality,Lesedi,Grade 12/Std10,31993,37.6,,,,,Gauteng,Sedibeng,Lesedi,DsHighestLevelEducations
Census 2022,Municipality,Lesedi,Higher Education,9934,11.7,,,,,Gauteng,Sedibeng,Lesedi,DsHighestLevelEducations
Census 2022,Municipality,Lesedi,Other,625,0.7,,,,,Gauteng,Sedibeng,Lesedi,DsHighestLevelEducations
Census 2022,Municipality,Midvaal,No Schooling,2624,3.5,,,,,Gauteng,Sedibeng,Midvaal,DsHighestLevelEducations
Census 2022,Municipality,Midvaal,Some Primary,4038,5.4,,,,,Gauteng,Sedibeng,Midvaal,DsHighestLevelEducations
Census 2022,Municipality,Midvaal,Completed Primary,2053,2.7,,,,,Gauteng,Sedibeng,Midvaal,DsHighestLevelEducations
Census 2022,Municipality,Midvaal,Some Secondary,22400,29.9,,,,,Gauteng,Sedibeng,Midvaal,DsHighestLevelEducations
Census 2022,Municipality,Midvaal,Grade 12/Std10,30031,40.1,,,,,Gauteng,Sedibeng,Midvaal,DsHighestLevelEducations
Census 2022,Municipality,Midvaal,Higher Education,12780,17.1,,,,,Gauteng,Sedibeng,Midvaal,DsHighestLevelEducations
Census 2022,Municipality,Midvaal,Other,901,1.2,,,,,Gauteng,Sedibeng,Midvaal,DsHighestLevelEducations
Census 2022,Municipality,Merafong City,No Schooling,7284,5.0,,,,,Gauteng,West Rand,Merafong City,DsHighestLevelEducations
Census 2022,Municipality,Merafong City,Some Primary,12116,8.3,,,,,Gauteng,West Rand,Merafong City,DsHighestLevelEducations
Census 2022,Municipality,Merafong City,Completed Primary,5928,4.1,,,,,Gauteng,West Rand,Merafong City,DsHighestLevelEducations
Census 2022,Municipality,Merafong City,Some Secondary,53061,36.4,,,,,Gauteng,West Rand,Merafong City,DsHighestLevelEducations
Census 2022,Municipality,Merafong City,Grade 12/Std10,56566,38.8,,,,,Gauteng,West Rand,Merafong City,DsHighestLevelEducations
Census 2022,Municipality,Merafong City,Higher Education,9826,6.7,,,,,Gauteng,West Rand,Merafong City,DsHighestLevelEducations
Census 2022,Municipality,Merafong City,Other,1114,0.8,,,,,Gauteng,West Rand,Merafong City,DsHighestLevelEducations
Census 2022,Municipality,Mogale City,No Schooling,11314,4.0,,,,,Gauteng,West Rand,Mogale City,DsHighestLevelEducations
Census 2022,Municipality,Mogale City,Some Primary,16918,5.9,,,,,Gauteng,West Rand,Mogale City,DsHighestLevelEducations
Census 2022,Municipality,Mogale City,Completed Primary,9420,3.3,,,,,Gauteng,West Rand,Mogale City,DsHighestLevelEducations
Census 2022,Municipality,Mogale City,Some Secondary,90430,31.6,,,,,Gauteng,West Rand,Mogale City,DsHighestLevelEducations
Census 2022,Municipality,Mogale City,Grade 12/Std10,116540,40.7,,,,,Gauteng,West Rand,Mogale City,DsHighestLevelEducations
Census 2022,Municipality,Mogale City,Higher Education,38974,13.6,,,,,Gauteng,West Rand,Mogale City,DsHighestLevelEducations
Census 2022,Municipality,Mogale City,Other,2488,0.9,,,,,Gauteng,West Rand,Mogale City,DsHighestLevelEducations
Census 2022,Municipality,Rand West City,No Schooling,7707,3.6,,,,,Gauteng,West Rand,Rand West City,DsHighestLevelEducations
Census 2022,Municipality,Rand West City,Some Primary,13999,6.5,,,,,Gauteng,West Rand,Rand West City,DsHighestLevelEducations
Census 2022,Municipality,Rand West City,Completed Primary,7799,3.6,,,,,Gauteng,West Rand,Rand West City,DsHighestLevelEducations
Census 2022,Municipality,Rand West City,Some Secondary,74651,34.7,,,,,Gauteng,West Rand,Rand West City,DsHighestLevelEducations
Census 2022,Municipality,Rand West City,Grade 12/Std10,86306,40.1,,,,,Gauteng,West Rand,Rand West City,DsHighestLevelEducations
Census 2022,Municipality,Rand West City,Higher Education,23197,10.8,,,,,Gauteng,West Rand,Rand West City,DsHighestLevelEducations
Census 2022,Municipality,Rand West City,Other,1518,0.7,,,,,Gauteng,West Rand,Rand West City,DsHighestLevelEducations
Census 2022,Municipality,Dannhauser,No Schooling,4822,6.4,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsHighestLevelEducations
Census 2022,Municipality,Dannhauser,Some Primary,8599,11.4,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsHighestLevelEducations
Census 2022,Municipality,Dannhauser,Completed Primary,3123,4.1,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsHighestLevelEducations
Census 2022,Municipality,Dannhauser,Some Secondary,26537,35.0,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsHighestLevelEducations
Census 2022,Municipality,Dannhauser,Grade 12/Std10,28090,37.1,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsHighestLevelEducations
Census 2022,Municipality,Dannhauser,Higher Education,4164,5.5,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsHighestLevelEducations
Census 2022,Municipality,Dannhauser,Other,404,0.5,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsHighestLevelEducations
Census 2022,Municipality,Emadlangeni,No Schooling,2357,11.2,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsHighestLevelEducations
Census 2022,Municipality,Emadlangeni,Some Primary,2980,14.1,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsHighestLevelEducations
Census 2022,Municipality,Emadlangeni,Completed Primary,932,4.4,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsHighestLevelEducations
Census 2022,Municipality,Emadlangeni,Some Secondary,6751,32.0,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsHighestLevelEducations
Census 2022,Municipality,Emadlangeni,Grade 12/Std10,6388,30.3,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsHighestLevelEducations
Census 2022,Municipality,Emadlangeni,Higher Education,1595,7.6,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsHighestLevelEducations
Census 2022,Municipality,Emadlangeni,Other,93,0.4,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsHighestLevelEducations
Census 2022,Municipality,Newcastle,No Schooling,13616,4.6,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsHighestLevelEducations
Census 2022,Municipality,Newcastle,Some Primary,20437,6.9,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsHighestLevelEducations
Census 2022,Municipality,Newcastle,Completed Primary,8186,2.8,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsHighestLevelEducations
Census 2022,Municipality,Newcastle,Some Secondary,82097,27.6,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsHighestLevelEducations
Census 2022,Municipality,Newcastle,Grade 12/Std10,132161,44.4,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsHighestLevelEducations
Census 2022,Municipality,Newcastle,Higher Education,38866,13.1,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsHighestLevelEducations
Census 2022,Municipality,Newcastle,Other,2297,0.8,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsHighestLevelEducations
Census 2022,Municipality,eThekwini,No Schooling,122993,4.4,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsHighestLevelEducations
Census 2022,Municipality,eThekwini,Some Primary,145748,5.2,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsHighestLevelEducations
Census 2022,Municipality,eThekwini,Completed Primary,66825,2.4,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsHighestLevelEducations
Census 2022,Municipality,eThekwini,Some Secondary,745879,26.7,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsHighestLevelEducations
Census 2022,Municipality,eThekwini,Grade 12/Std10,1332032,47.7,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsHighestLevelEducations
Census 2022,Municipality,eThekwini,Higher Education,361189,12.9,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsHighestLevelEducations
Census 2022,Municipality,eThekwini,Other,20566,0.7,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsHighestLevelEducations
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,No Schooling,6699,9.9,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsHighestLevelEducations
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Some Primary,10490,15.5,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsHighestLevelEducations
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Completed Primary,3995,5.9,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsHighestLevelEducations
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Some Secondary,24328,36.0,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsHighestLevelEducations
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Grade 12/Std10,18470,27.3,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsHighestLevelEducations
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Higher Education,3369,5.0,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsHighestLevelEducations
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Other,303,0.4,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsHighestLevelEducations
Census 2022,Municipality,Greater Kokstad,No Schooling,1087,2.2,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsHighestLevelEducations
Census 2022,Municipality,Greater Kokstad,Some Primary,4445,9.1,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsHighestLevelEducations
Census 2022,Municipality,Greater Kokstad,Completed Primary,2285,4.7,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsHighestLevelEducations
Census 2022,Municipality,Greater Kokstad,Some Secondary,16860,34.5,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsHighestLevelEducations
Census 2022,Municipality,Greater Kokstad,Grade 12/Std10,18190,37.3,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsHighestLevelEducations
Census 2022,Municipality,Greater Kokstad,Higher Education,5702,11.7,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsHighestLevelEducations
Census 2022,Municipality,Greater Kokstad,Other,252,0.5,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsHighestLevelEducations
Census 2022,Municipality,Ubuhlebezwe,No Schooling,8608,12.1,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsHighestLevelEducations
Census 2022,Municipality,Ubuhlebezwe,Some Primary,10785,15.2,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsHighestLevelEducations
Census 2022,Municipality,Ubuhlebezwe,Completed Primary,3813,5.4,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsHighestLevelEducations
Census 2022,Municipality,Ubuhlebezwe,Some Secondary,23042,32.4,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsHighestLevelEducations
Census 2022,Municipality,Ubuhlebezwe,Grade 12/Std10,20541,28.9,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsHighestLevelEducations
Census 2022,Municipality,Ubuhlebezwe,Higher Education,3869,5.4,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsHighestLevelEducations
Census 2022,Municipality,Ubuhlebezwe,Other,530,0.7,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsHighestLevelEducations
Census 2022,Municipality,Umzimkhulu,No Schooling,6120,5.6,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsHighestLevelEducations
Census 2022,Municipality,Umzimkhulu,Some Primary,20415,18.7,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsHighestLevelEducations
Census 2022,Municipality,Umzimkhulu,Completed Primary,7396,6.8,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsHighestLevelEducations
Census 2022,Municipality,Umzimkhulu,Some Secondary,42527,38.9,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsHighestLevelEducations
Census 2022,Municipality,Umzimkhulu,Grade 12/Std10,25310,23.1,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsHighestLevelEducations
Census 2022,Municipality,Umzimkhulu,Higher Education,6983,6.4,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsHighestLevelEducations
Census 2022,Municipality,Umzimkhulu,Other,611,0.6,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsHighestLevelEducations
Census 2022,Municipality,KwaDukuza,No Schooling,14009,6.8,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsHighestLevelEducations
Census 2022,Municipality,KwaDukuza,Some Primary,16023,7.8,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsHighestLevelEducations
Census 2022,Municipality,KwaDukuza,Completed Primary,7102,3.4,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsHighestLevelEducations
Census 2022,Municipality,KwaDukuza,Some Secondary,58725,28.4,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsHighestLevelEducations
Census 2022,Municipality,KwaDukuza,Grade 12/Std10,86197,41.7,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsHighestLevelEducations
Census 2022,Municipality,KwaDukuza,Higher Education,22908,11.1,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsHighestLevelEducations
Census 2022,Municipality,KwaDukuza,Other,1671,0.8,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsHighestLevelEducations
Census 2022,Municipality,Mandeni,No Schooling,8453,8.4,,,,,KwaZulu-Natal,iLembe,Mandeni,DsHighestLevelEducations
Census 2022,Municipality,Mandeni,Some Primary,9528,9.4,,,,,KwaZulu-Natal,iLembe,Mandeni,DsHighestLevelEducations
Census 2022,Municipality,Mandeni,Completed Primary,3778,3.7,,,,,KwaZulu-Natal,iLembe,Mandeni,DsHighestLevelEducations
Census 2022,Municipality,Mandeni,Some Secondary,30790,30.4,,,,,KwaZulu-Natal,iLembe,Mandeni,DsHighestLevelEducations
Census 2022,Municipality,Mandeni,Grade 12/Std10,40652,40.2,,,,,KwaZulu-Natal,iLembe,Mandeni,DsHighestLevelEducations
Census 2022,Municipality,Mandeni,Higher Education,7334,7.2,,,,,KwaZulu-Natal,iLembe,Mandeni,DsHighestLevelEducations
Census 2022,Municipality,Mandeni,Other,625,0.6,,,,,KwaZulu-Natal,iLembe,Mandeni,DsHighestLevelEducations
Census 2022,Municipality,Maphumulo,No Schooling,11519,20.8,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsHighestLevelEducations
Census 2022,Municipality,Maphumulo,Some Primary,6089,11.0,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsHighestLevelEducations
Census 2022,Municipality,Maphumulo,Completed Primary,2187,4.0,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsHighestLevelEducations
Census 2022,Municipality,Maphumulo,Some Secondary,15411,27.8,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsHighestLevelEducations
Census 2022,Municipality,Maphumulo,Grade 12/Std10,17122,30.9,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsHighestLevelEducations
Census 2022,Municipality,Maphumulo,Higher Education,2769,5.0,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsHighestLevelEducations
Census 2022,Municipality,Maphumulo,Other,245,0.4,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsHighestLevelEducations
Census 2022,Municipality,Ndwedwe,No Schooling,14748,16.5,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsHighestLevelEducations
Census 2022,Municipality,Ndwedwe,Some Primary,10005,11.2,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsHighestLevelEducations
Census 2022,Municipality,Ndwedwe,Completed Primary,3749,4.2,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsHighestLevelEducations
Census 2022,Municipality,Ndwedwe,Some Secondary,27217,30.5,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsHighestLevelEducations
Census 2022,Municipality,Ndwedwe,Grade 12/Std10,29446,33.0,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsHighestLevelEducations
Census 2022,Municipality,Ndwedwe,Higher Education,3723,4.2,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsHighestLevelEducations
Census 2022,Municipality,Ndwedwe,Other,289,0.3,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsHighestLevelEducations
Census 2022,Municipality,Mfolozi,No Schooling,10716,12.1,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsHighestLevelEducations
Census 2022,Municipality,Mfolozi,Some Primary,8070,9.1,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsHighestLevelEducations
Census 2022,Municipality,Mfolozi,Completed Primary,2655,3.0,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsHighestLevelEducations
Census 2022,Municipality,Mfolozi,Some Secondary,24482,27.7,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsHighestLevelEducations
Census 2022,Municipality,Mfolozi,Grade 12/Std10,36909,41.7,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsHighestLevelEducations
Census 2022,Municipality,Mfolozi,Higher Education,5277,6.0,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsHighestLevelEducations
Census 2022,Municipality,Mfolozi,Other,430,0.5,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsHighestLevelEducations
Census 2022,Municipality,Mthonjaneni,No Schooling,9767,19.3,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsHighestLevelEducations
Census 2022,Municipality,Mthonjaneni,Some Primary,5631,11.1,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsHighestLevelEducations
Census 2022,Municipality,Mthonjaneni,Completed Primary,2294,4.5,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsHighestLevelEducations
Census 2022,Municipality,Mthonjaneni,Some Secondary,15782,31.2,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsHighestLevelEducations
Census 2022,Municipality,Mthonjaneni,Grade 12/Std10,15157,29.9,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsHighestLevelEducations
Census 2022,Municipality,Mthonjaneni,Higher Education,1857,3.7,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsHighestLevelEducations
Census 2022,Municipality,Mthonjaneni,Other,174,0.3,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsHighestLevelEducations
Census 2022,Municipality,Nkandla,No Schooling,11857,22.8,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsHighestLevelEducations
Census 2022,Municipality,Nkandla,Some Primary,5723,11.0,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsHighestLevelEducations
Census 2022,Municipality,Nkandla,Completed Primary,2166,4.2,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsHighestLevelEducations
Census 2022,Municipality,Nkandla,Some Secondary,16241,31.2,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsHighestLevelEducations
Census 2022,Municipality,Nkandla,Grade 12/Std10,13733,26.4,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsHighestLevelEducations
Census 2022,Municipality,Nkandla,Higher Education,2099,4.0,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsHighestLevelEducations
Census 2022,Municipality,Nkandla,Other,173,0.3,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsHighestLevelEducations
Census 2022,Municipality,uMhlathuze,No Schooling,19772,7.8,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsHighestLevelEducations
Census 2022,Municipality,uMhlathuze,Some Primary,14894,5.9,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsHighestLevelEducations
Census 2022,Municipality,uMhlathuze,Completed Primary,5510,2.2,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsHighestLevelEducations
Census 2022,Municipality,uMhlathuze,Some Secondary,56418,22.2,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsHighestLevelEducations
Census 2022,Municipality,uMhlathuze,Grade 12/Std10,118051,46.5,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsHighestLevelEducations
Census 2022,Municipality,uMhlathuze,Higher Education,37140,14.6,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsHighestLevelEducations
Census 2022,Municipality,uMhlathuze,Other,1892,0.7,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsHighestLevelEducations
Census 2022,Municipality,uMlalazi,No Schooling,20360,15.9,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsHighestLevelEducations
Census 2022,Municipality,uMlalazi,Some Primary,12687,9.9,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsHighestLevelEducations
Census 2022,Municipality,uMlalazi,Completed Primary,5071,4.0,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsHighestLevelEducations
Census 2022,Municipality,uMlalazi,Some Secondary,37832,29.6,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsHighestLevelEducations
Census 2022,Municipality,uMlalazi,Grade 12/Std10,42533,33.3,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsHighestLevelEducations
Census 2022,Municipality,uMlalazi,Higher Education,8179,6.4,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsHighestLevelEducations
Census 2022,Municipality,uMlalazi,Other,989,0.8,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsHighestLevelEducations
Census 2022,Municipality,Ray Nkonyeni,No Schooling,13180,6.0,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsHighestLevelEducations
Census 2022,Municipality,Ray Nkonyeni,Some Primary,20488,9.4,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsHighestLevelEducations
Census 2022,Municipality,Ray Nkonyeni,Completed Primary,8004,3.7,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsHighestLevelEducations
Census 2022,Municipality,Ray Nkonyeni,Some Secondary,66919,30.6,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsHighestLevelEducations
Census 2022,Municipality,Ray Nkonyeni,Grade 12/Std10,82708,37.8,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsHighestLevelEducations
Census 2022,Municipality,Ray Nkonyeni,Higher Education,26133,11.9,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsHighestLevelEducations
Census 2022,Municipality,Ray Nkonyeni,Other,1338,0.6,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsHighestLevelEducations
Census 2022,Municipality,Umdoni,No Schooling,10912,11.4,,,,,KwaZulu-Natal,Ugu,Umdoni,DsHighestLevelEducations
Census 2022,Municipality,Umdoni,Some Primary,10524,11.0,,,,,KwaZulu-Natal,Ugu,Umdoni,DsHighestLevelEducations
